,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
313,2023-11-09,0.7061,0.6306,0.6874,272791059.78,185163182.01,0.6668,direct,
314,2023-11-10,0.6709,0.6371,0.6668,155656691.08,102336102.98,0.6597,direct,
315,2023-11-11,0.6871,0.6408,0.6597,129969464.56,86441233.34,0.6627,direct,
316,2023-11-12,0.6709,0.6464,0.6627,68811915.51,45594220.22,0.6616,direct,
317,2023-11-13,0.7473,0.6403,0.6616,279864865.39,190508981.63,0.6704,direct,
318,2023-11-14,0.6721,0.5976,0.6704,204181196.78,131158266.97,0.6294,direct,
319,2023-11-15,0.6506,0.6171,0.6294,151384692.16,96328822.7,0.6485,direct,
320,2023-11-16,0.6525,0.6037,0.6485,168980814.52,106496890.24,0.612,direct,
321,2023-11-17,0.6243,0.5862,0.612,122328518.61,74352120.43,0.6135,direct,
322,2023-11-18,0.6147,0.5902,0.6135,61887826.86,37478703.04,0.611,direct,
323,2023-11-19,0.6288,0.6018,0.611,69309295.23,42766151.03,0.6261,direct,
324,2023-11-20,0.6284,0.6074,0.6261,100220736.62,62147973.4,0.6125,direct,
325,2023-11-21,0.6179,0.5746,0.6125,153843347.26,92709349.53,0.579,direct,
326,2023-11-22,0.6164,0.5781,0.579,105151819.64,62830635.97,0.6112,direct,
327,2023-11-23,0.624,0.6062,0.6112,83732754.65,51504952.85,0.6206,direct,
328,2023-11-24,0.6255,0.6158,0.6206,77384493.35,48059346.81,0.6217,direct,
329,2023-11-25,0.6237,0.6163,0.6217,34630498.6,21488366.85,0.6231,direct,
330,2023-11-26,0.6376,0.6077,0.6231,66884512.43,41636926.5,0.6159,direct,
331,2023-11-27,0.6169,0.5945,0.6159,92244327.81,55784209.73,0.6039,direct,
332,2023-11-28,0.6139,0.5959,0.6039,76068375.77,46093208.73,0.6109,direct,
333,2023-11-29,0.617,0.6042,0.6109,86871903.11,53048318.28,0.6092,direct,
334,2023-11-30,0.6098,0.5988,0.6092,84964805.72,51328256.52,0.6063,direct,
335,2023-12-01,0.6143,0.6033,0.6063,62181290.95,37920515.39,0.6129,direct,
336,2023-12-02,0.6229,0.6113,0.6129,43955019.28,27082942.58,0.621,direct,
337,2023-12-03,0.634,0.6173,0.621,58171162.9,36257750.24,0.6233,direct,
338,2023-12-04,0.6432,0.5892,0.6233,129692985.34,80977494.17,0.6244,direct,
339,2023-12-05,0.6303,0.6081,0.6244,94421488.71,58338907.74,0.6211,direct,
340,2023-12-06,0.6435,0.6109,0.6211,136257768.98,85452976.06,0.6403,direct,
341,2023-12-07,0.6543,0.6223,0.6403,137701662.53,88040104.38,0.6434,direct,
342,2023-12-08,0.6755,0.6378,0.6434,129447891.18,85038382.84,0.6725,direct,
343,2023-12-09,0.7003,0.6533,0.6725,161102605.16,109454903.97,0.6586,direct,
344,2023-12-10,0.6714,0.6476,0.6586,71622830.8,47367128.8,0.6616,direct,
345,2023-12-11,0.6628,0.6017,0.6616,142223249.73,88641210.79,0.6187,direct,
346,2023-12-12,0.6259,0.6064,0.6187,85780371.44,53098704.09,0.6189,direct,
347,2023-12-13,0.6349,0.594,0.6189,121501342.82,74470725.57,0.6276,direct,
348,2023-12-14,0.6378,0.6071,0.6276,104286540.48,65377508.14,0.6318,direct,
349,2023-12-15,0.6441,0.6128,0.6318,94688298.94,59421169.02,0.6154,direct,
350,2023-12-16,0.6252,0.6103,0.6154,42706371.83,26488361.34,0.62,direct,
351,2023-12-17,0.6227,0.6081,0.62,46205576.66,28504408.02,0.6098,direct,
352,2023-12-18,0.6143,0.5805,0.6098,102224476.71,61310805.88,0.6124,direct,
353,2023-12-19,0.6163,0.597,0.6124,68659961.8,41723125.04,0.6045,direct,
354,2023-12-20,0.6265,0.6011,0.6045,103844079.2,63859287.1,0.617,direct,
355,2023-12-21,0.6248,0.6108,0.617,97390240.78,60052134.35,0.6241,direct,
356,2023-12-22,0.6307,0.6158,0.6241,82884352.04,51477615.89,0.6249,direct,
357,2023-12-23,0.6253,0.6113,0.6249,47784123.37,29517629.36,0.6199,direct,
358,2023-12-24,0.6297,0.6073,0.6199,74943942.06,46363697.27,0.6127,direct,
359,2023-12-25,0.6484,0.6063,0.6127,107187186.86,67844711.73,0.6463,direct,
360,2023-12-26,0.6468,0.601,0.6463,116383594.43,72609515.86,0.6221,direct,
361,2023-12-27,0.6424,0.613,0.6221,115966420.28,72980176.59,0.6347,direct,
362,2023-12-28,0.6574,0.6249,0.6347,167480487.57,106926068.68,0.635,direct,
363,2023-12-29,0.6366,0.6125,0.635,106831202.29,66901783.47,0.623,direct,
364,2023-12-30,0.6296,0.616,0.623,51206475.99,31906077.71,0.6208,direct,
0,2023-12-30,0.6296,0.616,0.623,51206475.99,31906077.71,0.6208,direct,
1,2023-12-31,0.628,0.6082,0.6208,53857260.11,33401077.93,0.6153,direct,
